rank,i,pair,best_gamma,best_dL,ci_lo,ci_hi,best_KL,best_rep,D_rep_1,min_slope_gamma,min_slope,wallclock_s
1,3,F4-F5,0.075,-7.080078125e-05,-0.00012386345863342284,-1.929020881652836e-05,8.088831995337387e-05,0.0004959898057859391,0.08817596547305584,0.03,-0.001441319783528646,1383.3625705242157
